Date,Product_ID,Demand
2024-12-01,P0395,266
2025-01-01,P0395,319
2025-02-01,P0395,344
2025-03-01,P0395,294
2025-04-01,P0395,307
2025-05-01,P0395,316
2025-06-01,P0395,316
2025-07-01,P0395,346
2025-08-01,P0395,348
2025-09-01,P0395,311
2025-10-01,P0395,309
2025-11-01,P0395,358
2025-12-01,P0395,366
2024-01-01,P0396,1281
2024-02-01,P0396,1251
2024-03-01,P0396,1085
2024-04-01,P0396,1324
2024-05-01,P0396,1228
2024-06-01,P0396,1204
2024-07-01,P0396,1191
2024-08-01,P0396,1026
2024-09-01,P0396,1048
2024-10-01,P0396,1153
2024-11-01,P0396,1185
2024-12-01,P0396,1171
2025-01-01,P0396,1209
2025-02-01,P0396,1173
2025-03-01,P0396,1287
2025-04-01,P0396,1218
2025-05-01,P0396,1317
2025-06-01,P0396,1300
2025-07-01,P0396,1284
2025-08-01,P0396,1348
2025-09-01,P0396,1167
2025-10-01,P0396,1212
2025-11-01,P0396,1131
2025-12-01,P0396,1526
2024-01-01,P0397,286
2024-02-01,P0397,320
2024-03-01,P0397,360
2024-04-01,P0397,345
2024-05-01,P0397,355
2024-06-01,P0397,316
2024-07-01,P0397,295
2024-08-01,P0397,233
2024-09-01,P0397,250
2024-10-01,P0397,207
2024-11-01,P0397,183
2024-12-01,P0397,231
2025-01-01,P0397,302
2025-02-01,P0397,300
2025-03-01,P0397,316
2025-04-01,P0397,320
2025-05-01,P0397,325
2025-06-01,P0397,272
2025-07-01,P0397,233
2025-08-01,P0397,180
2025-09-01,P0397,171
2025-10-01,P0397,193
2025-11-01,P0397,191
2025-12-01,P0397,183
2024-01-01,P0398,1334
2024-02-01,P0398,1459
2024-03-01,P0398,1750
2024-04-01,P0398,1778
2024-05-01,P0398,1575
2024-06-01,P0398,1578
2024-07-01,P0398,1450
2024-08-01,P0398,1460
2024-09-01,P0398,1138
2024-10-01,P0398,1240
2024-11-01,P0398,1209
2024-12-01,P0398,1347
2025-01-01,P0398,1430
2025-02-01,P0398,1789
2025-03-01,P0398,1916
2025-04-01,P0398,1728
2025-05-01,P0398,1825
2025-06-01,P0398,1897
2025-07-01,P0398,1527
2025-08-01,P0398,1301
2025-09-01,P0398,1306
2025-10-01,P0398,1255
2025-11-01,P0398,1235
2025-12-01,P0398,1659
2024-01-01,P0399,1456
2024-02-01,P0399,1547
2024-03-01,P0399,1555
2024-04-01,P0399,1402
2024-05-01,P0399,1496
2024-06-01,P0399,1539
2024-07-01,P0399,1475
2024-08-01,P0399,1336
2024-09-01,P0399,1382
2024-10-01,P0399,1228
2024-11-01,P0399,1517
2024-12-01,P0399,1424
2025-01-01,P0399,1277
2025-02-01,P0399,1371
2025-03-01,P0399,1576
2025-04-01,P0399,1506
2025-05-01,P0399,1531
2025-06-01,P0399,1597
2025-07-01,P0399,1717
2025-08-01,P0399,1470
2025-09-01,P0399,1447
2025-10-01,P0399,1419
2025-11-01,P0399,1314
2025-12-01,P0399,1406
2024-01-01,P0400,883
2024-02-01,P0400,807
2024-03-01,P0400,965
2024-04-01,P0400,1003
2024-05-01,P0400,803
2024-06-01,P0400,757
2024-07-01,P0400,736
2024-08-01,P0400,716
2024-09-01,P0400,647
2024-10-01,P0400,616
2024-11-01,P0400,537
2024-12-01,P0400,712
2025-01-01,P0400,672
2025-02-01,P0400,792
2025-03-01,P0400,875
2025-04-01,P0400,907
2025-05-01,P0400,882
2025-06-01,P0400,850
2025-07-01,P0400,629
2025-08-01,P0400,579
2025-09-01,P0400,520
2025-10-01,P0400,482
2025-11-01,P0400,576
2025-12-01,P0400,541
2024-01-01,P0401,1379
2024-02-01,P0401,1342
2024-03-01,P0401,1485
2024-04-01,P0401,1712
2024-05-01,P0401,1499
2024-06-01,P0401,1506
2024-07-01,P0401,1494
2024-08-01,P0401,1197
2024-09-01,P0401,1192
2024-10-01,P0401,896
2024-11-01,P0401,1050
2024-12-01,P0401,1141
2025-01-01,P0401,1247
2025-02-01,P0401,1255
2025-03-01,P0401,1329
2025-04-01,P0401,1434
2025-05-01,P0401,1136
2025-06-01,P0401,1425
2025-07-01,P0401,1306
2025-08-01,P0401,1102
2025-09-01,P0401,1087
2025-10-01,P0401,1086
2025-11-01,P0401,993
2025-12-01,P0401,1092
2024-01-01,P0402,1087
2024-02-01,P0402,1086
2024-03-01,P0402,1159
2024-04-01,P0402,1382
2024-05-01,P0402,1147
2024-06-01,P0402,1196
2024-07-01,P0402,863
2024-08-01,P0402,843
2024-09-01,P0402,810
2024-10-01,P0402,826
2024-11-01,P0402,808
2024-12-01,P0402,931
2025-01-01,P0402,1027
2025-02-01,P0402,1307
2025-03-01,P0402,1304
2025-04-01,P0402,1305
2025-05-01,P0402,1287
2025-06-01,P0402,1253
2025-07-01,P0402,1151
2025-08-01,P0402,1014
2025-09-01,P0402,944
2025-10-01,P0402,900
2025-11-01,P0402,993
2025-12-01,P0402,1122
2024-01-01,P0403,899
2024-02-01,P0403,1040
2024-03-01,P0403,1159
2024-04-01,P0403,926
2024-05-01,P0403,1102
2024-06-01,P0403,1030
2024-07-01,P0403,971
2024-08-01,P0403,1087
2024-09-01,P0403,894
2024-10-01,P0403,818
2024-11-01,P0403,919
2024-12-01,P0403,947
2025-01-01,P0403,1088
2025-02-01,P0403,1010
2025-03-01,P0403,1038
2025-04-01,P0403,899
2025-05-01,P0403,927
2025-06-01,P0403,1080
2025-07-01,P0403,988
2025-08-01,P0403,946
2025-09-01,P0403,838
2025-10-01,P0403,850
2025-11-01,P0403,1089
2025-12-01,P0403,863
2024-01-01,P0404,487
2024-02-01,P0404,624
2024-03-01,P0404,656
2024-04-01,P0404,723
2024-05-01,P0404,583
2024-06-01,P0404,606
2024-07-01,P0404,595
2024-08-01,P0404,523
2024-09-01,P0404,535
2024-10-01,P0404,508
2024-11-01,P0404,615
2024-12-01,P0404,583
2025-01-01,P0404,548
2025-02-01,P0404,544
2025-03-01,P0404,658
2025-04-01,P0404,635
2025-05-01,P0404,626
2025-06-01,P0404,696
2025-07-01,P0404,651
2025-08-01,P0404,534
2025-09-01,P0404,616
2025-10-01,P0404,580
2025-11-01,P0404,578
2025-12-01,P0404,613
2024-01-01,P0405,1481
2024-02-01,P0405,1484
2024-03-01,P0405,1628
2024-04-01,P0405,1903
2024-05-01,P0405,2044
2024-06-01,P0405,1586
2024-07-01,P0405,1412
2024-08-01,P0405,1297
2024-09-01,P0405,984
2024-10-01,P0405,1087
2024-11-01,P0405,1310
2024-12-01,P0405,1251
2025-01-01,P0405,1508
2025-02-01,P0405,1559
2025-03-01,P0405,1745
2025-04-01,P0405,1742
2025-05-01,P0405,1605
2025-06-01,P0405,1646
2025-07-01,P0405,1442
2025-08-01,P0405,1532
2025-09-01,P0405,1306
2025-10-01,P0405,1265
2025-11-01,P0405,1289
2025-12-01,P0405,1215
2024-01-01,P0406,1094
2024-02-01,P0406,1102
2024-03-01,P0406,1244
2024-04-01,P0406,1293
2024-05-01,P0406,1325
2024-06-01,P0406,1020
2024-07-01,P0406,1099
2024-08-01,P0406,1019
2024-09-01,P0406,969
2024-10-01,P0406,1058
2024-11-01,P0406,903
2024-12-01,P0406,951
2025-01-01,P0406,1119
2025-02-01,P0406,1151
2025-03-01,P0406,962
2025-04-01,P0406,1177
2025-05-01,P0406,1173
2025-06-01,P0406,1010
2025-07-01,P0406,1071
2025-08-01,P0406,835
2025-09-01,P0406,794
2025-10-01,P0406,1051
2025-11-01,P0406,695
2025-12-01,P0406,883
2024-01-01,P0407,879
2024-02-01,P0407,992
2024-03-01,P0407,1028
2024-04-01,P0407,1221
2024-05-01,P0407,1199
2024-06-01,P0407,1039
2024-07-01,P0407,851
2024-08-01,P0407,826
2024-09-01,P0407,762
2024-10-01,P0407,718
2024-11-01,P0407,636
2024-12-01,P0407,852
2025-01-01,P0407,997
2025-02-01,P0407,1208
2025-03-01,P0407,1120
2025-04-01,P0407,1226
2025-05-01,P0407,1127
2025-06-01,P0407,1129
2025-07-01,P0407,961
2025-08-01,P0407,1039
2025-09-01,P0407,765
2025-10-01,P0407,799
2025-11-01,P0407,748
2025-12-01,P0407,778
2024-01-01,P0408,1549
2024-02-01,P0408,1540
2024-03-01,P0408,1624
2024-04-01,P0408,1443
2024-05-01,P0408,1612
2024-06-01,P0408,1376
2024-07-01,P0408,1358
2024-08-01,P0408,1191
2024-09-01,P0408,1086
2024-10-01,P0408,1059
2024-11-01,P0408,1083
2024-12-01,P0408,1188
2025-01-01,P0408,1256
2025-02-01,P0408,1620
2025-03-01,P0408,1660
2025-04-01,P0408,1669
2025-05-01,P0408,1599
2025-06-01,P0408,1576
2025-07-01,P0408,1394
2025-08-01,P0408,1337
2025-09-01,P0408,1208
2025-10-01,P0408,1093
2025-11-01,P0408,983
2025-12-01,P0408,1200
2024-01-01,P0409,940
2024-02-01,P0409,1215
2024-03-01,P0409,1277
2024-04-01,P0409,1385
2024-05-01,P0409,1264
2024-06-01,P0409,1240
2024-07-01,P0409,1167
2024-08-01,P0409,1012
2024-09-01,P0409,977
2024-10-01,P0409,787
2024-11-01,P0409,794
2024-12-01,P0409,979
2025-01-01,P0409,1022
2025-02-01,P0409,1236
2025-03-01,P0409,1309
2025-04-01,P0409,1231
2025-05-01,P0409,1291
2025-06-01,P0409,1059
2025-07-01,P0409,967
2025-08-01,P0409,869
2025-09-01,P0409,712
2025-10-01,P0409,1066
2025-11-01,P0409,714
2025-12-01,P0409,917
2024-01-01,P0410,1281
2024-02-01,P0410,1223
2024-03-01,P0410,1204
2024-04-01,P0410,1385
2024-05-01,P0410,1317
2024-06-01,P0410,1358
2024-07-01,P0410,1090
2024-08-01,P0410,1135
2024-09-01,P0410,1003
2024-10-01,P0410,1015
2024-11-01,P0410,1165
2024-12-01,P0410,1005
2025-01-01,P0410,1184
2025-02-01,P0410,1428
2025-03-01,P0410,1237
2025-04-01,P0410,1419
2025-05-01,P0410,1175
2025-06-01,P0410,1199
2025-07-01,P0410,1221
2025-08-01,P0410,1114
2025-09-01,P0410,935
2025-10-01,P0410,1193
2025-11-01,P0410,902
2025-12-01,P0410,1257
2024-01-01,P0411,1062
2024-02-01,P0411,1102
2024-03-01,P0411,1253
2024-04-01,P0411,1164
2024-05-01,P0411,1280
2024-06-01,P0411,1024
2024-07-01,P0411,1159
2024-08-01,P0411,936
2024-09-01,P0411,965
2024-10-01,P0411,929
2024-11-01,P0411,990
2024-12-01,P0411,926
2025-01-01,P0411,1127
2025-02-01,P0411,1217
2025-03-01,P0411,1218
2025-04-01,P0411,1319
2025-05-01,P0411,1417
2025-06-01,P0411,1196
2025-07-01,P0411,1330
2025-08-01,P0411,1139
2025-09-01,P0411,1082
2025-10-01,P0411,936
2025-11-01,P0411,1060
2025-12-01,P0411,1045
2024-01-01,P0412,924
2024-02-01,P0412,1110
2024-03-01,P0412,1230
2024-04-01,P0412,1204
2024-05-01,P0412,1130
2024-06-01,P0412,1012
2024-07-01,P0412,1019
2024-08-01,P0412,1006
2024-09-01,P0412,911
2024-10-01,P0412,803
2024-11-01,P0412,828
2024-12-01,P0412,912
2025-01-01,P0412,857
2025-02-01,P0412,1131
2025-03-01,P0412,1164
2025-04-01,P0412,1165
2025-05-01,P0412,1297
2025-06-01,P0412,1106
2025-07-01,P0412,1036
2025-08-01,P0412,807
2025-09-01,P0412,1002
2025-10-01,P0412,749
2025-11-01,P0412,811
2025-12-01,P0412,910
2024-01-01,P0413,1043
2024-02-01,P0413,1298
2024-03-01,P0413,1343
2024-04-01,P0413,1409
2024-05-01,P0413,1491
2024-06-01,P0413,1227
2024-07-01,P0413,1187
2024-08-01,P0413,1168
2024-09-01,P0413,1161
2024-10-01,P0413,997
2024-11-01,P0413,1104
2024-12-01,P0413,1224
2025-01-01,P0413,1257
2025-02-01,P0413,1179
2025-03-01,P0413,1459
2025-04-01,P0413,1376
2025-05-01,P0413,1505
2025-06-01,P0413,1431
2025-07-01,P0413,1278
2025-08-01,P0413,1255
2025-09-01,P0413,1104
2025-10-01,P0413,1022
2025-11-01,P0413,1172
2025-12-01,P0413,1222
2024-01-01,P0414,602
2024-02-01,P0414,608
2024-03-01,P0414,551
2024-04-01,P0414,621
2024-05-01,P0414,563
2024-06-01,P0414,490
2024-07-01,P0414,563
2024-08-01,P0414,572
2024-09-01,P0414,486
2024-10-01,P0414,491
2024-11-01,P0414,484
2024-12-01,P0414,457
2025-01-01,P0414,471
2025-02-01,P0414,519
2025-03-01,P0414,567
2025-04-01,P0414,615
2025-05-01,P0414,578
2025-06-01,P0414,591
2025-07-01,P0414,580
2025-08-01,P0414,541
2025-09-01,P0414,441
2025-10-01,P0414,497
2025-11-01,P0414,467
2025-12-01,P0414,509
2024-01-01,P0415,151
2024-02-01,P0415,194
2024-03-01,P0415,217
2024-04-01,P0415,180
2024-05-01,P0415,195
2024-06-01,P0415,173
2024-07-01,P0415,143
2024-08-01,P0415,112
2024-09-01,P0415,99
2024-10-01,P0415,93
2024-11-01,P0415,94
2024-12-01,P0415,113
2025-01-01,P0415,130
2025-02-01,P0415,146
2025-03-01,P0415,176
2025-04-01,P0415,171
2025-05-01,P0415,133
2025-06-01,P0415,131
2025-07-01,P0415,121
2025-08-01,P0415,77
2025-09-01,P0415,37
2025-10-01,P0415,51
2025-11-01,P0415,67
2025-12-01,P0415,61
2024-01-01,P0416,538
2024-02-01,P0416,535
2024-03-01,P0416,576
2024-04-01,P0416,588
2024-05-01,P0416,603
2024-06-01,P0416,518
2024-07-01,P0416,512
2024-08-01,P0416,529
2024-09-01,P0416,422
2024-10-01,P0416,404
2024-11-01,P0416,438
2024-12-01,P0416,461
2025-01-01,P0416,408
2025-02-01,P0416,512
2025-03-01,P0416,468
2025-04-01,P0416,544
2025-05-01,P0416,550
2025-06-01,P0416,397
2025-07-01,P0416,437
2025-08-01,P0416,434
2025-09-01,P0416,337
2025-10-01,P0416,258
2025-11-01,P0416,393
2025-12-01,P0416,318
2024-01-01,P0417,818
2024-02-01,P0417,789
2024-03-01,P0417,714
2024-04-01,P0417,786
2024-05-01,P0417,753
2024-06-01,P0417,712
2024-07-01,P0417,718
2024-08-01,P0417,780
2024-09-01,P0417,795
2024-10-01,P0417,677
2024-11-01,P0417,664
2024-12-01,P0417,637
2025-01-01,P0417,648
2025-02-01,P0417,661
2025-03-01,P0417,787
2025-04-01,P0417,759
2025-05-01,P0417,750
2025-06-01,P0417,743
2025-07-01,P0417,615
2025-08-01,P0417,643
2025-09-01,P0417,680
2025-10-01,P0417,528
2025-11-01,P0417,674
2025-12-01,P0417,676
2024-01-01,P0418,208
2024-02-01,P0418,206
2024-03-01,P0418,267
2024-04-01,P0418,265
2024-05-01,P0418,258
2024-06-01,P0418,256
2024-07-01,P0418,221
2024-08-01,P0418,204
2024-09-01,P0418,198
2024-10-01,P0418,211
2024-11-01,P0418,241
2024-12-01,P0418,235
2025-01-01,P0418,257
2025-02-01,P0418,301
2025-03-01,P0418,322
2025-04-01,P0418,334
2025-05-01,P0418,340
2025-06-01,P0418,335
2025-07-01,P0418,321
2025-08-01,P0418,289
2025-09-01,P0418,290
2025-10-01,P0418,298
2025-11-01,P0418,310
2025-12-01,P0418,359
2024-01-01,P0419,818
2024-02-01,P0419,880
2024-03-01,P0419,943
2024-04-01,P0419,959
2024-05-01,P0419,908
2024-06-01,P0419,891
2024-07-01,P0419,742
2024-08-01,P0419,732
2024-09-01,P0419,616
2024-10-01,P0419,663
2024-11-01,P0419,679
2024-12-01,P0419,685
2025-01-01,P0419,795
2025-02-01,P0419,842
2025-03-01,P0419,894
2025-04-01,P0419,1000
2025-05-01,P0419,871
2025-06-01,P0419,918
2025-07-01,P0419,788
2025-08-01,P0419,871
2025-09-01,P0419,757
2025-10-01,P0419,813
2025-11-01,P0419,712
2025-12-01,P0419,894
2024-01-01,P0420,1276
2024-02-01,P0420,1474
2024-03-01,P0420,1513
2024-04-01,P0420,1427
2024-05-01,P0420,1547
2024-06-01,P0420,1400
2024-07-01,P0420,1584
2024-08-01,P0420,1343
2024-09-01,P0420,1176
2024-10-01,P0420,1012
2024-11-01,P0420,1107
2024-12-01,P0420,1216
2025-01-01,P0420,1406
2025-02-01,P0420,1292
2025-03-01,P0420,1287
2025-04-01,P0420,1412
2025-05-01,P0420,1437
2025-06-01,P0420,1475
2025-07-01,P0420,1284
2025-08-01,P0420,1059
2025-09-01,P0420,1174
2025-10-01,P0420,1057
2025-11-01,P0420,920
2025-12-01,P0420,1125
2024-01-01,P0421,772
2024-02-01,P0421,948
2024-03-01,P0421,958
2024-04-01,P0421,1084
2024-05-01,P0421,1010
2024-06-01,P0421,858
2024-07-01,P0421,757
2024-08-01,P0421,737
2024-09-01,P0421,552
2024-10-01,P0421,754
2024-11-01,P0421,551
2024-12-01,P0421,583
2025-01-01,P0421,830
2025-02-01,P0421,992
2025-03-01,P0421,1095
2025-04-01,P0421,988
2025-05-01,P0421,1013
2025-06-01,P0421,1061
2025-07-01,P0421,761
2025-08-01,P0421,742
2025-09-01,P0421,646
2025-10-01,P0421,621
2025-11-01,P0421,664
2025-12-01,P0421,743
2024-01-01,P0422,311
2024-02-01,P0422,296
2024-03-01,P0422,262
2024-04-01,P0422,246
2024-05-01,P0422,263
2024-06-01,P0422,223
2024-07-01,P0422,211
2024-08-01,P0422,182
2024-09-01,P0422,139
2024-10-01,P0422,146
2024-11-01,P0422,149
2024-12-01,P0422,135
2025-01-01,P0422,118
2025-02-01,P0422,173
2025-03-01,P0422,206
2025-04-01,P0422,214
2025-05-01,P0422,212
2025-06-01,P0422,142
2025-07-01,P0422,142
2025-08-01,P0422,93
2025-09-01,P0422,44
2025-10-01,P0422,24
2025-11-01,P0422,17
2025-12-01,P0422,80
2024-01-01,P0423,82
2024-02-01,P0423,96
2024-03-01,P0423,112
2024-04-01,P0423,117
2024-05-01,P0423,122
2024-06-01,P0423,119
2024-07-01,P0423,116
2024-08-01,P0423,94
2024-09-01,P0423,102
2024-10-01,P0423,112
2024-11-01,P0423,111
2024-12-01,P0423,127
2025-01-01,P0423,119
2025-02-01,P0423,146
2025-03-01,P0423,154
2025-04-01,P0423,156
2025-05-01,P0423,166
2025-06-01,P0423,165
2025-07-01,P0423,151
2025-08-01,P0423,151
2025-09-01,P0423,150
2025-10-01,P0423,161
2025-11-01,P0423,155
2025-12-01,P0423,165
2024-01-01,P0424,803
2024-02-01,P0424,843
2024-03-01,P0424,1071
2024-04-01,P0424,1013
2024-05-01,P0424,1090
2024-06-01,P0424,966
2024-07-01,P0424,1004
2024-08-01,P0424,767
2024-09-01,P0424,825
2024-10-01,P0424,853
2024-11-01,P0424,808
2024-12-01,P0424,952
2025-01-01,P0424,1009
2025-02-01,P0424,1032
2025-03-01,P0424,1185
2025-04-01,P0424,1141
2025-05-01,P0424,1168
2025-06-01,P0424,1010
2025-07-01,P0424,996
2025-08-01,P0424,995
2025-09-01,P0424,1056
2025-10-01,P0424,981
2025-11-01,P0424,986
2025-12-01,P0424,1147
2024-01-01,P0425,363
2024-02-01,P0425,484
2024-03-01,P0425,501
2024-04-01,P0425,554
2024-05-01,P0425,525
2024-06-01,P0425,538
2024-07-01,P0425,509
2024-08-01,P0425,441
2024-09-01,P0425,391
2024-10-01,P0425,383
2024-11-01,P0425,440
2024-12-01,P0425,457
2025-01-01,P0425,470
2025-02-01,P0425,541
2025-03-01,P0425,571
2025-04-01,P0425,551
2025-05-01,P0425,602
2025-06-01,P0425,632
2025-07-01,P0425,539
2025-08-01,P0425,566
2025-09-01,P0425,490
2025-10-01,P0425,439
2025-11-01,P0425,558
2025-12-01,P0425,604
2024-01-01,P0426,1035
2024-02-01,P0426,1066
2024-03-01,P0426,1022
2024-04-01,P0426,1156
2024-05-01,P0426,945
2024-06-01,P0426,935
2024-07-01,P0426,1088
2024-08-01,P0426,927
2024-09-01,P0426,829
2024-10-01,P0426,957
2024-11-01,P0426,977
2024-12-01,P0426,990
2025-01-01,P0426,1058
2025-02-01,P0426,916
2025-03-01,P0426,1013
2025-04-01,P0426,1267
2025-05-01,P0426,1057
2025-06-01,P0426,1195
2025-07-01,P0426,1061
2025-08-01,P0426,947
2025-09-01,P0426,797
2025-10-01,P0426,837
2025-11-01,P0426,818
2025-12-01,P0426,851
2024-01-01,P0427,142
2024-02-01,P0427,153
2024-03-01,P0427,178
2024-04-01,P0427,200
2024-05-01,P0427,205
2024-06-01,P0427,202
2024-07-01,P0427,174
2024-08-01,P0427,190
2024-09-01,P0427,210
2024-10-01,P0427,198
2024-11-01,P0427,234
2024-12-01,P0427,259
2025-01-01,P0427,284
2025-02-01,P0427,297
2025-03-01,P0427,304
2025-04-01,P0427,322
2025-05-01,P0427,324
2025-06-01,P0427,350
2025-07-01,P0427,351
2025-08-01,P0427,333
2025-09-01,P0427,343
2025-10-01,P0427,363
2025-11-01,P0427,377
2025-12-01,P0427,380
2024-01-01,P0428,762
2024-02-01,P0428,795
2024-03-01,P0428,961
2024-04-01,P0428,873
2024-05-01,P0428,899
2024-06-01,P0428,805
2024-07-01,P0428,931
2024-08-01,P0428,813
2024-09-01,P0428,851
2024-10-01,P0428,767
2024-11-01,P0428,702
2024-12-01,P0428,841
2025-01-01,P0428,951
2025-02-01,P0428,888
2025-03-01,P0428,1098
2025-04-01,P0428,963
2025-05-01,P0428,992
2025-06-01,P0428,855
2025-07-01,P0428,975
2025-08-01,P0428,992
2025-09-01,P0428,735
2025-10-01,P0428,790
2025-11-01,P0428,701
2025-12-01,P0428,853
2024-01-01,P0429,237
2024-02-01,P0429,206
2024-03-01,P0429,272
2024-04-01,P0429,208
2024-05-01,P0429,235
2024-06-01,P0429,216
2024-07-01,P0429,180
2024-08-01,P0429,193
2024-09-01,P0429,169
2024-10-01,P0429,132
2024-11-01,P0429,153
2024-12-01,P0429,157
2025-01-01,P0429,194
2025-02-01,P0429,247
2025-03-01,P0429,243
2025-04-01,P0429,214
2025-05-01,P0429,222
2025-06-01,P0429,232
2025-07-01,P0429,194
2025-08-01,P0429,129
2025-09-01,P0429,133
2025-10-01,P0429,141
2025-11-01,P0429,144
2025-12-01,P0429,139
2024-01-01,P0430,619
2024-02-01,P0430,751
2024-03-01,P0430,734
2024-04-01,P0430,902
2024-05-01,P0430,804
2024-06-01,P0430,811
2024-07-01,P0430,812
2024-08-01,P0430,699
2024-09-01,P0430,719
2024-10-01,P0430,650
2024-11-01,P0430,569
2024-12-01,P0430,698
2025-01-01,P0430,762
2025-02-01,P0430,964
2025-03-01,P0430,923
2025-04-01,P0430,959
2025-05-01,P0430,946
2025-06-01,P0430,945
2025-07-01,P0430,952
2025-08-01,P0430,904
2025-09-01,P0430,751
2025-10-01,P0430,870
2025-11-01,P0430,816
2025-12-01,P0430,875
2024-01-01,P0431,868
2024-02-01,P0431,883
2024-03-01,P0431,1034
2024-04-01,P0431,1033
2024-05-01,P0431,879
2024-06-01,P0431,984
2024-07-01,P0431,834
2024-08-01,P0431,833
2024-09-01,P0431,656
2024-10-01,P0431,771
2024-11-01,P0431,885
2024-12-01,P0431,836
2025-01-01,P0431,676
2025-02-01,P0431,908
2025-03-01,P0431,1110
2025-04-01,P0431,917
2025-05-01,P0431,859
2025-06-01,P0431,854
2025-07-01,P0431,828
2025-08-01,P0431,838
2025-09-01,P0431,587
2025-10-01,P0431,656
2025-11-01,P0431,657
2025-12-01,P0431,617
2024-01-01,P0432,994
2024-02-01,P0432,981
2024-03-01,P0432,815
2024-04-01,P0432,893
2024-05-01,P0432,973
2024-06-01,P0432,841
2024-07-01,P0432,959
2024-08-01,P0432,903
2024-09-01,P0432,715
2024-10-01,P0432,783
2024-11-01,P0432,686
2024-12-01,P0432,811
2025-01-01,P0432,928
2025-02-01,P0432,679
2025-03-01,P0432,858
2025-04-01,P0432,740
2025-05-01,P0432,856
2025-06-01,P0432,736
2025-07-01,P0432,756
2025-08-01,P0432,686
2025-09-01,P0432,643
2025-10-01,P0432,703
2025-11-01,P0432,652
2025-12-01,P0432,742
2024-01-01,P0433,322
2024-02-01,P0433,363
2024-03-01,P0433,340
2024-04-01,P0433,363
2024-05-01,P0433,347
2024-06-01,P0433,376
2024-07-01,P0433,340
2024-08-01,P0433,343
2024-09-01,P0433,347
2024-10-01,P0433,381
2024-11-01,P0433,371
2024-12-01,P0433,353
2025-01-01,P0433,372
2025-02-01,P0433,346
2025-03-01,P0433,379
2025-04-01,P0433,406
2025-05-01,P0433,435
2025-06-01,P0433,401
2025-07-01,P0433,403
2025-08-01,P0433,379
2025-09-01,P0433,370
2025-10-01,P0433,377
2025-11-01,P0433,429
2025-12-01,P0433,411
2024-01-01,P0434,1193
2024-02-01,P0434,1234
2024-03-01,P0434,1157
2024-04-01,P0434,1113
2024-05-01,P0434,1178
2024-06-01,P0434,1053
2024-07-01,P0434,931
2024-08-01,P0434,1164
2024-09-01,P0434,1026
2024-10-01,P0434,969
2024-11-01,P0434,1025
2024-12-01,P0434,884
2025-01-01,P0434,988
2025-02-01,P0434,1113
2025-03-01,P0434,1259
2025-04-01,P0434,1074
2025-05-01,P0434,1110
2025-06-01,P0434,1136
2025-07-01,P0434,988
2025-08-01,P0434,1030
2025-09-01,P0434,895
2025-10-01,P0434,626
2025-11-01,P0434,918
2025-12-01,P0434,980
2024-01-01,P0435,665
2024-02-01,P0435,758
2024-03-01,P0435,766
2024-04-01,P0435,832
2024-05-01,P0435,789
2024-06-01,P0435,617
2024-07-01,P0435,644
2024-08-01,P0435,528
2024-09-01,P0435,562
2024-10-01,P0435,589
2024-11-01,P0435,439
2024-12-01,P0435,636
2025-01-01,P0435,706
2025-02-01,P0435,673
2025-03-01,P0435,776
2025-04-01,P0435,779
2025-05-01,P0435,783
2025-06-01,P0435,626
2025-07-01,P0435,587
2025-08-01,P0435,523
2025-09-01,P0435,510
2025-10-01,P0435,531
2025-11-01,P0435,537
2025-12-01,P0435,511
2024-01-01,P0436,438
2024-02-01,P0436,505
2024-03-01,P0436,489
2024-04-01,P0436,414
2024-05-01,P0436,449
2024-06-01,P0436,431
2024-07-01,P0436,424
2024-08-01,P0436,409
2024-09-01,P0436,306
2024-10-01,P0436,333
2024-11-01,P0436,347
2024-12-01,P0436,336
2025-01-01,P0436,390
2025-02-01,P0436,380
2025-03-01,P0436,390
2025-04-01,P0436,403
2025-05-01,P0436,401
2025-06-01,P0436,333
2025-07-01,P0436,373
2025-08-01,P0436,302
2025-09-01,P0436,241
2025-10-01,P0436,299
2025-11-01,P0436,297
2025-12-01,P0436,334
2024-01-01,P0437,835
2024-02-01,P0437,891
2024-03-01,P0437,1066
2024-04-01,P0437,899
2024-05-01,P0437,1055
2024-06-01,P0437,939
2024-07-01,P0437,784
2024-08-01,P0437,797
2024-09-01,P0437,801
2024-10-01,P0437,670
2024-11-01,P0437,712
2024-12-01,P0437,830
2025-01-01,P0437,681
2025-02-01,P0437,872
2025-03-01,P0437,861
2025-04-01,P0437,838
2025-05-01,P0437,703
2025-06-01,P0437,954
2025-07-01,P0437,751
2025-08-01,P0437,828
2025-09-01,P0437,676
2025-10-01,P0437,802
2025-11-01,P0437,647
2025-12-01,P0437,658
2024-01-01,P0438,1450
2024-02-01,P0438,1686
2024-03-01,P0438,1672
2024-04-01,P0438,1830
2024-05-01,P0438,1892
2024-06-01,P0438,1534
2024-07-01,P0438,1680
2024-08-01,P0438,1355
2024-09-01,P0438,1229
2024-10-01,P0438,1122
2024-11-01,P0438,997
2024-12-01,P0438,1158
2025-01-01,P0438,1373
2025-02-01,P0438,1779
2025-03-01,P0438,1750
2025-04-01,P0438,1867
2025-05-01,P0438,1647
2025-06-01,P0438,1582
2025-07-01,P0438,1445
2025-08-01,P0438,1164
2025-09-01,P0438,1029
2025-10-01,P0438,1298
2025-11-01,P0438,1218
2025-12-01,P0438,1399
2024-01-01,P0439,1055
